yc_id,name,yc_slug,batch,status,website,yc_profile_url,roster_source,historical_only,link_status,evidence,crunchbase_slug,crunchbase_url,invalid_source_value,risk_categories,risk_count,risk_unverified_candidate,risk_archive_observed_candidate,risk_source_conflict,risk_url_collision,risk_invalid_source_value,risk_historical_only,risk_invalid_company_website,risk_slug_only_source,risk_sample_validation_failed,risk_sample_validation_unresolved,collision_yc_ids,conflict_datahive_url,conflict_radema_url,manual_validation_status,validated_crunchbase_url,manual_validation_note
28367,Adri AI,adri-ai,Winter 2023,Active,https://www.getadri.ai/,https://www.ycombinator.com/companies/adri-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,adri-ai,https://www.crunchbase.com/organization/adri-ai,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
31043,Advanced Metal Research,advanced-metal-research,Spring 2026,Active,https://advancedmetalresearch.com/,https://www.ycombinator.com/companies/advanced-metal-research,yc_oss_current,false,unverified_candidate,yc_slug_inference,advanced-metal-research,https://www.crunchbase.com/organization/advanced-metal-research,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
28158,Adventris Pharmaceuticals,adventris-pharmaceuticals,Winter 2023,Active,https://adventris.com,https://www.ycombinator.com/companies/adventris-pharmaceuticals,yc_oss_current,false,unverified_candidate,yc_slug_inference,adventris-pharmaceuticals,https://www.crunchbase.com/organization/adventris-pharmaceuticals,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
13413,adyn,adyn,Summer 2020,Active,https://adyn.com,https://www.ycombinator.com/companies/adyn,yc_oss_current,false,unverified_candidate,yc_slug_inference,adyn,https://www.crunchbase.com/organization/adyn,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
1593,Aecore,x3-builders,Summer 2017,Active,https://www.aecore.com,https://www.ycombinator.com/companies/x3-builders,yc_oss_current,false,unverified_candidate,yc_slug_inference,x3-builders,https://www.crunchbase.com/organization/x3-builders,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29358,Aedilic,aedilic,Winter 2024,Inactive,https://www.nonescape.com,https://www.ycombinator.com/companies/aedilic,yc_oss_current,false,unverified_candidate,yc_slug_inference,aedilic,https://www.crunchbase.com/organization/aedilic,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
30557,Aegis,aegis,Spring 2025,Active,https://aegishealth.us/,https://www.ycombinator.com/companies/aegis,yc_oss_current,false,unverified_candidate,yc_slug_inference,aegis,https://www.crunchbase.com/organization/aegis,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
1503,Aella,aella,Winter 2017,Active,http://www.aellaapp.com,https://www.ycombinator.com/companies/aella,yc_oss_current,false,unverified_candidate,yc_slug_inference,aella,https://www.crunchbase.com/organization/aella,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
31138,Aemon,aemon,Winter 2026,Active,https://aemon.ai/,https://www.ycombinator.com/companies/aemon,yc_oss_current,false,unverified_candidate,yc_slug_inference,aemon,https://www.crunchbase.com/organization/aemon,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
24587,Aer,aer,Summer 2021,Acquired,https://www.aercompliance.com/,https://www.ycombinator.com/companies/aer,yc_oss_current,false,unverified_candidate,yc_slug_inference,aer,https://www.crunchbase.com/organization/aer,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
32584,Aerogen Systems,aerogen-systems,Summer 2026,Active,https://www.aerogensystems.com/,https://www.ycombinator.com/companies/aerogen-systems,yc_oss_current,false,unverified_candidate,yc_slug_inference,aerogen-systems,https://www.crunchbase.com/organization/aerogen-systems,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29972,Affil.ai,affil-ai,Summer 2024,Active,https://affil.ai/,https://www.ycombinator.com/companies/affil-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,affil-ai,https://www.crunchbase.com/organization/affil-ai,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29106,Affinity,affinity,Summer 2023,Active,https://itsaffinity.com,https://www.ycombinator.com/companies/affinity,yc_oss_current,false,unverified_candidate,yc_slug_inference,affinity,https://www.crunchbase.com/organization/affinity,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
24040,Affogato AI,affogato-ai,Summer 2021,Active,https://affogato.ai,https://www.ycombinator.com/companies/affogato-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,affogato-ai,https://www.crunchbase.com/organization/affogato-ai,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
22152,Afriex,afriex,Summer 2020,Active,https://www.afriexapp.com,https://www.ycombinator.com/companies/afriex,yc_oss_current,false,unverified_candidate,yc_slug_inference,afriex,https://www.crunchbase.com/organization/afriex,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29383,Aftercare,aftercare,Winter 2024,Active,https://getaftercare.com,https://www.ycombinator.com/companies/aftercare,yc_oss_current,false,unverified_candidate,yc_slug_inference,aftercare,https://www.crunchbase.com/organization/aftercare,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
30037,Afternoon.co,afternoon-co,Fall 2024,Active,https://afternoon.co,https://www.ycombinator.com/companies/afternoon-co,yc_oss_current,false,unverified_candidate,yc_slug_inference,afternoon-co,https://www.crunchbase.com/organization/afternoon-co,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
30303,AfterQuery,afterquery,Winter 2025,Active,https://afterquery.com,https://www.ycombinator.com/companies/afterquery,yc_oss_current,false,unverified_candidate,yc_slug_inference,afterquery,https://www.crunchbase.com/organization/afterquery,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
23845,Agapé,agape,Summer 2021,Active,https://www.getdailyagape.com,https://www.ycombinator.com/companies/agape,yc_oss_current,false,unverified_candidate,yc_slug_inference,agape,https://www.crunchbase.com/organization/agape,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
25696,Agency,agency,Winter 2022,Active,https://GetAgency.com,https://www.ycombinator.com/companies/agency,yc_oss_current,false,unverified_candidate,yc_slug_inference,agency,https://www.crunchbase.com/organization/agency,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
32518,Agency Tool Company,agency-tool-company,Summer 2026,Active,https://agencytool.com,https://www.ycombinator.com/companies/agency-tool-company,yc_oss_current,false,unverified_candidate,yc_slug_inference,agency-tool-company,https://www.crunchbase.com/organization/agency-tool-company,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
33250,Agent FM,agent-fm,Summer 2026,Active,https://www.agentfm.ai/,https://www.ycombinator.com/companies/agent-fm,yc_oss_current,false,unverified_candidate,yc_slug_inference,agent-fm,https://www.crunchbase.com/organization/agent-fm,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
33018,Agentcard,agentcard,Summer 2026,Active,https://agentcard.sh,https://www.ycombinator.com/companies/agentcard,yc_oss_current,false,unverified_candidate,yc_slug_inference,agentcard,https://www.crunchbase.com/organization/agentcard,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
30906,Agentic Fabriq,agentic-fabriq,Winter 2026,Active,https://www.agenticfabriq.com,https://www.ycombinator.com/companies/agentic-fabriq,yc_oss_current,false,unverified_candidate,yc_slug_inference,agentic-fabriq,https://www.crunchbase.com/organization/agentic-fabriq,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29275,Agentic Labs,agentic-labs-2,Winter 2024,Active,https://agenticlabs.com,https://www.ycombinator.com/companies/agentic-labs-2,yc_oss_current,false,unverified_candidate,yc_slug_inference,agentic-labs-2,https://www.crunchbase.com/organization/agentic-labs-2,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
25543,Agentnoon,agentnoon,Winter 2022,Active,https://agentnoon.com,https://www.ycombinator.com/companies/agentnoon,yc_oss_current,false,unverified_candidate,yc_slug_inference,agentnoon,https://www.crunchbase.com/organization/agentnoon,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
31524,AgentPhone,agentphone,Spring 2026,Active,https://agentphone.ai/,https://www.ycombinator.com/companies/agentphone,yc_oss_current,false,unverified_candidate,yc_slug_inference,agentphone,https://www.crunchbase.com/organization/agentphone,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
28933,Aglide,aglide,Summer 2023,Active,https://aglide.com,https://www.ycombinator.com/companies/aglide,yc_oss_current,false,unverified_candidate,yc_slug_inference,aglide,https://www.crunchbase.com/organization/aglide,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
33019,Agnost AI,agnost-ai,Summer 2026,Active,https://agnost.ai,https://www.ycombinator.com/companies/agnost-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,agnost-ai,https://www.crunchbase.com/organization/agnost-ai,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
24871,Ahazou,ahazou,Summer 2021,Active,https://ahazou.com,https://www.ycombinator.com/companies/ahazou,yc_oss_current,false,unverified_candidate,yc_slug_inference,ahazou,https://www.crunchbase.com/organization/ahazou,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
24256,AI Tech Packs,ai-tech-packs,Summer 2021,Active,https://aitechpacks.com,https://www.ycombinator.com/companies/ai-tech-packs,yc_oss_current,false,unverified_candidate,yc_slug_inference,ai-tech-packs,https://www.crunchbase.com/organization/ai-tech-packs,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
22151,AI.Fashion,ai-fashion,Summer 2020,Inactive,https://www.ai.fashion,https://www.ycombinator.com/companies/ai-fashion,yc_oss_current,false,unverified_candidate,yc_slug_inference,ai-fashion,https://www.crunchbase.com/organization/ai-fashion,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
31442,AICE,aice,Spring 2026,Active,https://aicepower.com,https://www.ycombinator.com/companies/aice,yc_oss_current,false,unverified_candidate,yc_slug_inference,aice,https://www.crunchbase.com/organization/aice,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29272,Aidy,aidy,Winter 2024,Active,https://www.aidyhq.com/,https://www.ycombinator.com/companies/aidy,yc_oss_current,false,unverified_candidate,yc_slug_inference,aidy,https://www.crunchbase.com/organization/aidy,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
27086,AiPrise,aiprise,Summer 2022,Active,https://aiprise.com/,https://www.ycombinator.com/companies/aiprise,yc_oss_current,false,unverified_candidate,yc_slug_inference,aiprise,https://www.crunchbase.com/organization/aiprise,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
30837,AirCaps,aircaps,Fall 2025,Active,https://aircaps.com,https://www.ycombinator.com/companies/aircaps,yc_oss_current,false,unverified_candidate,yc_slug_inference,aircaps,https://www.crunchbase.com/organization/aircaps,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
28827,Airgoods,airgoods,Summer 2023,Active,https://airgoods.com/,https://www.ycombinator.com/companies/airgoods,yc_oss_current,false,unverified_candidate,yc_slug_inference,airgoods,https://www.crunchbase.com/organization/airgoods,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
26880,Airhart Aeronautics,airhart-aeronautics,Summer 2022,Active,https://www.airhartaero.com/,https://www.ycombinator.com/companies/airhart-aeronautics,yc_oss_current,false,unverified_candidate,yc_slug_inference,airhart-aeronautics,https://www.crunchbase.com/organization/airhart-aeronautics,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
26120,AirMyne,airmyne,Winter 2022,Active,http://www.airmyne.com,https://www.ycombinator.com/companies/airmyne,yc_oss_current,false,unverified_candidate,yc_slug_inference,airmyne,https://www.crunchbase.com/organization/airmyne,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
26666,Airtrain AI,airtrain-ai,Summer 2022,Inactive,https://airtrain.ai,https://www.ycombinator.com/companies/airtrain-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,airtrain-ai,https://www.crunchbase.com/organization/airtrain-ai,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
30549,Airweave,airweave,Spring 2025,Active,https://airweave.ai,https://www.ycombinator.com/companies/airweave,yc_oss_current,false,unverified_candidate,yc_slug_inference,airweave,https://www.crunchbase.com/organization/airweave,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29110,AiSDR,aisdr,Summer 2023,Active,https://aisdr.com/,https://www.ycombinator.com/companies/aisdr,yc_oss_current,false,unverified_candidate,yc_slug_inference,aisdr,https://www.crunchbase.com/organization/aisdr,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
26253,AiSupervision,aisupervision,Winter 2022,Inactive,https://www.aisupervision.com,https://www.ycombinator.com/companies/aisupervision,yc_oss_current,false,unverified_candidate,yc_slug_inference,aisupervision,https://www.crunchbase.com/organization/aisupervision,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
28792,AIVideo.com,aivideo-com,Summer 2023,Active,https://aivideo.com,https://www.ycombinator.com/companies/aivideo-com,yc_oss_current,false,unverified_candidate,yc_slug_inference,aivideo-com,https://www.crunchbase.com/organization/aivideo-com,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
22077,Akiflow,akiflow,Summer 2020,Active,https://akiflow.com,https://www.ycombinator.com/companies/akiflow,yc_oss_current,false,unverified_candidate,yc_slug_inference,akiflow,https://www.crunchbase.com/organization/akiflow,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
31576,Akkari,akkari,Spring 2026,Active,https://akkari.io/,https://www.ycombinator.com/companies/akkari,yc_oss_current,false,unverified_candidate,yc_slug_inference,akkari,https://www.crunchbase.com/organization/akkari,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
25723,Aklimate,aklimate,Winter 2022,Inactive,https://www.getaklimate.com/,https://www.ycombinator.com/companies/aklimate,yc_oss_current,false,unverified_candidate,yc_slug_inference,aklimate,https://www.crunchbase.com/organization/aklimate,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
32619,Akon Labs,akon-labs,Summer 2026,Active,https://akonlabs.com,https://www.ycombinator.com/companies/akon-labs,yc_oss_current,false,unverified_candidate,yc_slug_inference,akon-labs,https://www.crunchbase.com/organization/akon-labs,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
32621,Aktoria Robotics,aktoria-robotics,Summer 2026,Active,https://aktoria.com/,https://www.ycombinator.com/companies/aktoria-robotics,yc_oss_current,false,unverified_candidate,yc_slug_inference,aktoria-robotics,https://www.crunchbase.com/organization/aktoria-robotics,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
24042,Akudo,akudo,Summer 2021,Inactive,https://www.akudo.in/,https://www.ycombinator.com/companies/akudo,yc_oss_current,false,unverified_candidate,yc_slug_inference,akudo,https://www.crunchbase.com/organization/akudo,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
29420,Alai,alai,Winter 2024,Active,https://getalai.com,https://www.ycombinator.com/companies/alai,yc_oss_current,false,unverified_candidate,yc_slug_inference,alai,https://www.crunchbase.com/organization/alai,,unverified_candidate,1,true,false,false,false,false,false,false,false,false,false,,,,,,
